month,day,hour,elec,gas 
8,10,19,0.916,0.488
8,10,20,0.61,0.374
8,10,21,1.832,0.84
8,10,22,2.136,0.922
8,10,23,0.61,0.739
8,10,24,0.611,0.419
8,11,1,0,0.21
8,11,2,0,0.179
8,11,3,0,0.131
8,11,4,0,0.066
8,11,5,0,0.15
8,11,6,0.915,0.165
8,11,7,0.611,0.2
8,11,8,0.915,0.221
8,11,9,1.221,0.638
8,11,10,0.916,0.138
8,11,11,0,0.243
8,11,12,0,0.448
8,11,13,0,0.147
8,11,14,0,0.144
8,11,15,0,0.176
8,11,16,0,0.186
8,11,17,1.526,0.224
8,11,18,0.915,0.19
8,11,19,0.611,1.2
8,11,20,0.61,0.442
8,11,21,3.968,0.768
8,11,22,1.526,0.71
8,11,23,0.915,0.549
8,11,24,0.611,0.253
8,12,1,0,0.142
8,12,2,0,0.048
8,12,3,0,0.058
8,12,4,0,0.11
8,12,5,0,0.133
8,12,6,0.915,0.125
8,12,7,2.137,0.483
8,12,8,0.61,0.264
8,12,9,0,0.093
8,12,10,0,0.107
8,12,11,0,0.101
8,12,12,0,0.078
8,12,13,0,0.013
8,12,14,0,0.083
8,12,15,0,0.106
8,12,16,0,0.104
8,12,17,0,0.107
8,12,18,0,0.019
8,12,19,0,0.045
8,12,20,0,0.107
8,12,21,0,0.213
8,12,22,0,0.304
8,12,23,0,0.248
8,12,24,0,0.253
8,13,1,0,0.187
8,13,2,0,0.147
8,13,3,0,0.104
8,13,4,0,0.064
8,13,5,0,0.042
8,13,6,0,0.083
8,13,7,0,0.107
8,13,8,0,0.104
8,13,9,0,0.05
8,13,10,0,0.016
8,13,11,0,0.096
8,13,12,0,0.104
8,13,13,0,0.104
8,13,14,0,0.059
8,13,15,0,0.013
8,13,16,0,0.096
8,13,17,0,0.104
8,13,18,0,0.102
8,13,19,0,0.08
8,13,20,0,0.048
8,13,21,0,0.181
8,13,22,0,0.307
8,13,23,0,0.333
8,13,24,0,0.275
8,14,1,0,0.104
8,14,2,0,0.093
8,14,3,0,0.107
8,14,4,0,0.106
8,14,5,0,0.115
8,14,6,0,0.016
8,14,7,0,0.056
8,14,8,0,0.107
8,14,9,0,0.104
8,14,10,0,0.056
8,14,11,0,0.016
8,14,12,0,0.101
8,14,13,0,0.107
8,14,14,0,0.104
8,14,15,0,0.021
8,14,16,0,0.048
8,14,17,0,0.109
8,14,18,0,0.104
8,14,19,0,0.107
8,14,20,0,0.048
8,14,21,0,0.171
8,14,22,0,0.312
8,14,23,0,0.325
8,14,24,0,0.264
8,15,1,0,0.104
8,15,2,0,0.115
8,15,3,0,0.106
8,15,4,0,0.104
8,15,5,0,0.112
8,15,6,0,0.014
8,15,7,0,0.066
8,15,8,0,0.107
8,15,9,0,0.104
8,15,10,0,0.043
8,15,11,0,0.024
8,15,12,0,0.112
8,15,13,0,0.104
8,15,14,0,0.098
8,15,15,0,0.016
8,15,16,0,0.059
8,15,17,0,0.107
8,15,18,0,0.106
8,15,19,0,0.086
8,15,20,0,0.016
8,15,21,0,0.181
8,15,22,0,0.307
8,15,23,0,0.333
8,15,24,0,0.269
8,16,1,0,0.102
8,16,2,0,0.146
8,16,3,0,0.104
8,16,4,0,0.088
8,16,5,0,0.043
8,16,6,0,0.075
8,16,7,0,0.106
8,16,8,0,0.102
8,16,9,0,0.026
8,16,10,0,0.046
8,16,11,0,0.109
8,16,12,0,0.107
8,16,13,0,0.066
8,16,14,0,0.016
8,16,15,0,0.094
8,16,16,0,0.104
8,16,17,0,0.106
8,16,18,0,0.059
8,16,19,0,0.016
8,16,20,0,0.096
8,16,21,0,0.213
8,16,22,0,0.31
8,16,23,0,0.261
8,16,24,0,0.251
8,17,1,0,0.189
8,17,2,0,0.147
8,17,3,0,0.056
8,17,4,0,0.013
8,17,5,0,0.131
8,17,6,0,0.106
8,17,7,0,0.083
8,17,8,0,0.016
8,17,9,0,0.072
8,17,10,0,0.107
8,17,11,0,0.088
8,17,12,0,0.016
8,17,13,0,0.069
8,17,14,0,0.109
8,17,15,0,0.094
8,17,16,0,0.016
8,17,17,0,0.069
8,17,18,0,0.107
8,17,19,0,0.101
8,17,20,0,0.035
8,17,21,0,0.141
8,17,22,0,0.312
8,17,23,0,0.336
8,17,24,0,0.256
8,18,1,0,0.104
8,18,2,0,0.149
8,18,3,0,0.104
8,18,4,0,0.024
8,18,5,0,0.075
8,18,6,0,0.107
8,18,7,0,0.098
8,18,8,0,0.016
8,18,9,0,0.059
8,18,10,0,0.107
8,18,11,0,0.072
8,18,12,0,0.016
8,18,13,0,0.088
8,18,14,0,0.104
8,18,15,0,0.069
8,18,16,0,0.016
8,18,17,0,0.091
8,18,18,0,0.106
8,18,19,0,0.091
8,18,20,0,0.016
8,18,21,0,0.179
8,18,22,0,0.309
8,18,23,0,0.328
8,18,24,0,0.229
8,19,1,0,0.152
8,19,2,0,0.144
8,19,3,0,0.104
8,19,4,0,0.027
8,19,5,0,0.061
8,19,6,0,0.107
8,19,7,0,0.104
8,19,8,0,0.024
8,19,9,0,0.037
8,19,10,0,0.107
8,19,11,0,0.093
8,19,12,0,0.016
8,19,13,0,0.067
8,19,14,0,0.107
8,19,15,0,0.088
8,19,16,0,0.016
8,19,17,0,0.072
8,19,18,0,0.104
8,19,19,0,0.106
8,19,20,0,0.04
8,19,21,0,0.139
8,19,22,0,0.312
8,19,23,0,0.331
8,19,24,0,0.312
8,20,1,0,0.098
8,20,2,0,0.094
8,20,3,0,0.106
8,20,4,0,0.104
8,20,5,0,0.08
8,20,6,0,0.016
8,20,7,0,0.104
8,20,8,0,0.104
8,20,9,0,0.072
8,20,10,0,0.014
8,20,11,0,0.085
8,20,12,0,0.104
8,20,13,0,0.101
8,20,14,0,0.032
8,20,15,0,0.035
8,20,16,0,0.109
8,20,17,0,0.104
8,20,18,0,0.107
8,20,19,0,0.027
8,20,20,0,0.037
8,20,21,0,0.219
8,20,22,0,0.306
8,20,23,0,0.331
8,20,24,0,0.24
8,21,1,0,0.131
8,21,2,0,0.149
8,21,3,0,0.107
8,21,4,0,0.098
8,21,5,0,0.043
8,21,6,0,0.067
8,21,7,0,0.106
8,21,8,0,0.104
8,21,9,0,0.083
8,21,10,0,0.016
8,21,11,0,0.075
8,21,12,0,0.106
8,21,13,0,0.107
8,21,14,0,0.085
8,21,15,0,0.016
8,21,16,0,0.075
8,21,17,0,0.107
8,21,18,0,0.106
8,21,19,0,0.094
8,21,20,0,0.018
8,21,21,0,0.19
8,21,22,0,0.312
8,21,23,0,0.338
8,21,24,0,0.291
8,22,1,0,0.101
8,22,2,0,0.126
8,22,3,0,0.106
8,22,4,0,0.107
8,22,5,0,0.067
8,22,6,0,0.034
8,22,7,0,0.107
8,22,8,0,0.104
8,22,9,0,0.077
8,22,10,0,0.014
8,22,11,0,0.085
8,22,12,0,0.107
8,22,13,0,0.104
8,22,14,0,0.024
8,22,15,0,0.048
8,22,16,0,0.106
8,22,17,0,0.11
8,22,18,0,0.093
8,22,19,0,0.013
8,22,20,0,0.078
8,22,21,0,0.218
8,22,22,0,0.312
8,22,23,0,0.272
8,22,24,0,0.238
8,23,1,0,0.189
8,23,2,0,0.147
8,23,3,0,0.085
8,23,4,0,0.013
8,23,5,0,0.102
8,23,6,0,0.106
8,23,7,0,0.078
8,23,8,0,0.016
8,23,9,0,0.085
8,23,10,0,0.107
8,23,11,0,0.072
8,23,12,0,0.016
8,23,13,0,0.09
8,23,14,0,0.107
8,23,15,0,0.067
8,23,16,0,0.016
8,23,17,0,0.098
8,23,18,0,0.107
8,23,19,0,0.067
8,23,20,0,0.016
8,23,21,0,0.205
8,23,22,0,0.312
8,23,23,0,0.328
8,23,24,0,0.232
8,24,1,0,0.144
8,24,2,0,0.147
8,24,3,0,0.096
8,24,4,0,0.013
8,24,5,0,0.099
8,24,6,0,0.104
8,24,7,0,0.085
8,24,8,0,0.016
8,24,9,0,0.077
8,24,10,0,0.107
8,24,11,0,0.088
8,24,12,0,0.016
8,24,13,0,0.067
8,24,14,0,0.106
8,24,15,0,0.094
8,24,16,0,0.016
8,24,17,0,0.072
8,24,18,0,0.104
8,24,19,0,0.104
8,24,20,0,0.064
8,24,21,0,0.141
8,24,22,0,0.315
8,24,23,0,0.333
8,24,24,0,0.277
8,25,1,0,0.104
8,25,2,0,0.118
8,25,3,0,0.104
8,25,4,0,0.106
8,25,5,0,0.051
8,25,6,0,0.048
8,25,7,0,0.107
8,25,8,0,0.104
8,25,9,0,0.069
8,25,10,0,0.013
8,25,11,0,0.088
8,25,12,0,0.107
8,25,13,0,0.083
8,25,14,0,0.016
8,25,15,0,0.082
8,25,16,0,0.107
8,25,17,0,0.104
8,25,18,0,0.064
8,25,19,0,0.067
8,25,20,0,0.136
8,25,21,0,0.213
8,25,22,0,0.221
8,25,23,0,0.222
8,25,24,0,0.288
8,26,1,0,0.184
8,26,2,0,0.098
8,26,3,0,0.016
8,26,4,0,0.107
8,26,5,0,0.133
8,26,6,0,0.086
8,26,7,0,0.016
8,26,8,0,0.064
8,26,9,0,0.106
8,26,10,0,0.104
8,26,11,0,0.019
8,26,12,0,0.048
8,26,13,0,0.107
8,26,14,0,0.104
8,26,15,0,0.034
8,26,16,0,0.035
8,26,17,0,0.107
8,26,18,0,0.104
8,26,19,0,0.053
8,26,20,0,0.037
8,26,21,0,0.214
8,26,22,0,0.306
8,26,23,0,0.286
8,26,24,0,0.202
8,27,1,0,0.184
8,27,2,0,0.144
8,27,3,0,0.062
8,27,4,0,0.016
8,27,5,0,0.125
8,27,6,0,0.101
8,27,7,0,0.04
8,27,8,0,0.03
8,27,9,0,0.109
8,27,10,0,0.096
8,27,11,0,0.016
8,27,12,0,0.061
8,27,13,0,0.104
8,27,14,0,0.059
8,27,15,0,0.016
8,27,16,0,0.101
8,27,17,0,0.104
8,27,18,0,0.022
8,27,19,0,0.053
8,27,20,0,0.125
8,27,21,0,0.174
8,27,22,0,0.218
8,27,23,0,0.326
8,27,24,0,0.288
8,28,1,0,0.104
8,28,2,0.611,0.288
8,28,3,0.305,0.181
8,28,4,0,0.048
8,28,5,0,0.091
8,28,6,0,0.064
8,28,7,1.221,0.082
8,28,8,2.441,0.475
8,28,9,1.221,0.613
8,28,10,0.61,0.638
8,28,11,0,0.568
8,28,12,0,0.584
8,28,13,0,1.768
8,28,14,0,0.624
8,28,15,0,0.746
8,28,16,0,0.395
8,28,17,3.968,0.667
8,28,18,1.526,0.288
8,28,19,0.916,0.541
8,28,20,0.305,0.283
8,28,21,2.747,0.81
8,28,22,0.915,0.83
8,28,23,0.611,0.672
8,28,24,0,0.312
8,29,1,0,0.096
8,29,2,0,0.088
8,29,3,0,0.093
8,29,4,0,0.091
8,29,5,0,0.096
8,29,6,1.22,0.114
8,29,7,1.221,0.184
8,29,8,1.221,0.184
8,29,9,1.526,0.515
8,29,10,0.305,0.464
8,29,11,0,0.277
8,29,12,0,0.088
8,29,13,0,0.088
8,29,14,0,0.422
8,29,15,0,0.168
8,29,16,0,0.098
8,29,17,3.052,0.368
8,29,18,3.357,0.771
8,29,19,0.916,1.032
8,29,20,1.221,0.637
8,29,21,0.61,1.019
8,29,22,0.305,0.808
8,29,23,0.306,0.797
8,29,24,0,0.523
8,30,1,0,0.221
8,30,2,0,0.104
8,30,3,0,0.091
8,30,4,0,0.091
8,30,5,0,0.085
8,30,6,0.915,0.117
8,30,7,1.221,0.182
8,30,8,0.61,0.144
8,30,9,1.221,0.365
8,30,10,0.611,0.384
8,30,11,0,0.355
8,30,12,0,0.221
8,30,13,0,1.109
8,30,14,0,0.595
8,30,15,0,0.763
8,30,16,0,0.789
8,30,17,3.052,0.475
8,30,18,2.136,1.461
8,30,19,1.221,0.147
8,30,20,0.61,0.36
8,30,21,1.526,0.984
8,30,22,0.916,0.866
8,30,23,0,0.734
8,30,24,0,0.197
8,31,1,0,0.101
8,31,2,0,0.107
8,31,3,0,0.107
8,31,4,0,0.085
8,31,5,0,0.123
8,31,6,0.915,0.117
8,31,7,2.137,0.627
8,31,8,0.915,0.426
8,31,9,0.916,0.635
8,31,10,0.305,0.195
8,31,11,0,0.256
8,31,12,0.305,0.232
8,31,13,0.611,1.73
8,31,14,0.61,0.976
8,31,15,0.611,0.483
8,31,16,0.61,0.237
8,31,17,3.052,0.422
8,31,18,1.831,1.288
8,31,19,1.221,0.28
8,31,20,0.61,0.544
8,31,21,0.611,1.144
8,31,22,0.305,1
8,31,23,0.305,1.138
8,31,24,0,0.336
9,1,1,0,0.19
9,1,2,0,0.141
9,1,3,0,0.203
9,1,4,0,0.2
9,1,5,0,0.133
9,1,6,0.916,0.173
9,1,7,1.221,0.219
9,1,8,0.61,0.117
9,1,9,1.526,0.478
9,1,10,0.305,0.352
9,1,11,0,0.272
9,1,12,0,0.136
9,1,13,0,0.314
9,1,14,0,1.288
9,1,15,0,0.19
9,1,16,0,0.138
9,1,17,2.137,0.376
9,1,18,0.915,0.798
9,1,19,0.916,0.813
9,1,20,0.61,0.368
9,1,21,2.747,0.973
9,1,22,0.61,0.891
9,1,23,0.306,0.533
9,1,24,0,0.152
9,2,1,0,0.099
9,2,2,0,0.096
9,2,3,0,0.091
9,2,4,0,0.096
9,2,5,0,0.09
9,2,6,1.22,0.123
9,2,7,0.611,0.147
9,2,8,0.915,0.397
9,2,9,0.916,0.429
9,2,10,0.61,0.304
9,2,11,0,0.264
9,2,12,0,0.12
9,2,13,0,0.094
9,2,14,0,0.093
9,2,15,0,0.088
9,2,16,0,0.091
9,2,17,1.832,0.264
9,2,18,0.61,0.41
9,2,19,0.916,0.539
9,2,20,0.61,0.339
9,2,21,0.61,0.797
9,2,22,0.611,0.92
9,2,23,0.305,0.592
9,2,24,0,0.515
9,3,1,0,0.256
9,3,2,0,0.088
9,3,3,0,0.088
9,3,4,0,0.096
9,3,5,0,0.088
9,3,6,0.916,0.122
9,3,7,0.915,0.144
9,3,8,0,0.142
9,3,9,1.526,0.181
9,3,10,0.916,0.6
9,3,11,0,0.117
9,3,12,0,0.736
9,3,13,0.61,0.88
9,3,14,0,0.123
9,3,15,0,0.445
9,3,16,0,0.267
9,3,17,2.747,0.315
9,3,18,1.221,0.805
9,3,19,0.915,0.675
9,3,20,0.611,0.352
9,3,21,1.526,0.746
9,3,22,2.136,1.011
9,3,23,0.611,0.675
9,3,24,0,0.28
9,4,1,0,0.096
9,4,2,0,0.085
9,4,3,0,0.088
9,4,4,0,0.091
9,4,5,0,0.088
9,4,6,1.22,0.12
9,4,7,1.832,0.805
9,4,8,0.61,0.443
9,4,9,0.916,0.618
9,4,10,0,0.44
9,4,11,0,0.934
9,4,12,0,0.386
9,4,13,0.305,0.512
9,4,14,0,0.296
9,4,15,0,0.224
9,4,16,0,0.331
9,4,17,3.357,0.909
9,4,18,2.136,0.688
9,4,19,0.611,0.216
9,4,20,0.61,0.398
9,4,21,0.611,0.914
9,4,22,0.61,0.792
9,4,23,0.61,0.459
9,4,24,0,0.2
9,5,1,0,0.093
9,5,2,0,0.094
9,5,3,0,0.09
9,5,4,0,0.088
9,5,5,0,0.091
9,5,6,0.916,0.117
9,5,7,1.526,0.19
9,5,8,0.916,0.402
9,5,9,1.22,0.344
9,5,10,0.611,0.283
9,5,11,0,0.093
9,5,12,0,0.094
9,5,13,0,0.096
9,5,14,0.305,0.352
9,5,15,0.305,0.208
9,5,16,0.305,0.101
9,5,17,2.442,0.163
9,5,18,1.831,0.464
9,5,19,0.611,0.317
9,5,20,1.22,0.696
9,5,21,2.137,0.893
9,5,22,0.61,0.822
9,5,23,0.611,1.072
9,5,24,0,0.624
9,6,1,0,0.2
9,6,2,0,0.101
9,6,3,0,0.099
9,6,4,0,0.101
9,6,5,0,0.096
9,6,6,1.22,0.131
9,6,7,2.137,0.2
9,6,8,1.221,0.506
9,6,9,2.746,0.262
9,6,10,1.221,0.232
9,6,11,0,0.192
9,6,12,0,0.202
9,6,13,0,0.163
9,6,14,0,0.107
9,6,15,0,0.418
9,6,16,0,0.139
9,6,17,2.747,0.357
9,6,18,0.916,0.19
9,6,19,0.305,0.272
9,6,20,0.305,0.594
9,6,21,1.221,0.899
9,6,22,0.61,0.763
9,6,23,0.611,0.904
9,6,24,0,0.57
9,7,1,0,0.134
9,7,2,0,0.098
9,7,3,0,0.12
9,7,4,0,0.123
9,7,5,0,0.117
9,7,6,0.915,0.136
9,7,7,2.137,0.808
9,7,8,1.831,0.75
9,7,9,2.136,0.376
9,7,10,0.916,0.205
9,7,11,0,0.133
9,7,12,0,0.102
9,7,13,0,0.101
9,7,14,0.305,0.4
9,7,15,0.305,1.259
9,7,16,0.305,0.232
9,7,17,2.442,0.352
9,7,18,1.831,0.637
9,7,19,0.916,0.341
9,7,20,0.61,0.915
9,7,21,1.831,1.035
9,7,22,0.611,0.808
9,7,23,0.305,0.853
9,7,24,0,0.683
9,8,1,0,0.205
9,8,2,0,0.104
9,8,3,0,0.125
9,8,4,0,0.136
9,8,5,0,0.107
9,8,6,1.221,0.136
9,8,7,1.831,0.331
9,8,8,1.526,0.594
9,8,9,1.221,0.531
9,8,10,0.61,0.192
9,8,11,0,0.179
9,8,12,0,0.146
9,8,13,0,0.107
9,8,14,0,0.373
9,8,15,0,0.408
9,8,16,0,0.184
9,8,17,2.137,0.27
9,8,18,1.831,1.408
9,8,19,1.221,0.661
9,8,20,0.915,0.696
9,8,21,1.526,1.072
9,8,22,0.611,0.899
9,8,23,0.61,0.858
9,8,24,0.305,0.488
9,9,1,0,0.158
9,9,2,0,0.106
9,9,3,0,0.107
9,9,4,0,0.104
9,9,5,0,0.117
9,9,6,0.916,0.134
9,9,7,0.61,0.176
9,9,8,0.305,0.168
9,9,9,1.526,0.557
9,9,10,0.611,0.571
9,9,11,0,0.117
9,9,12,0,0.104
9,9,13,0,0.104
9,9,14,0,0.104
9,9,15,0,0.101
9,9,16,0,0.176
9,9,17,2.136,0.467
9,9,18,0.611,0.312
9,9,19,0.915,0.493
9,9,20,1.221,0.568
9,9,21,0.305,0.67
9,9,22,0.305,0.701
9,9,23,0.306,0.84
9,9,24,0,0.792
9,10,1,0,0.587
9,10,2,0,0.101
9,10,3,0,0.096
9,10,4,0,0.096
9,10,5,0,0.099
9,10,6,1.526,0.13
9,10,7,0.305,0.158
9,10,8,0.61,0.16
9,10,9,1.221,0.501
9,10,10,0.916,0.384
9,10,11,0,0.211
9,10,12,0,0.104
9,10,13,0,0.106
9,10,14,0,0.099
9,10,15,0,0.099
9,10,16,0,0.229
9,10,17,2.136,0.539
9,10,18,0.61,0.296
9,10,19,0.916,0.632
9,10,20,0.61,0.629
9,10,21,2.137,0.816
9,10,22,0.305,0.835
9,10,23,0.61,0.901
9,10,24,0,0.403
9,11,1,0,0.112
9,11,2,0,0.101
9,11,3,0,0.101
9,11,4,0,0.094
9,11,5,0,0.101
9,11,6,0.916,0.136
9,11,7,2.136,1.003
9,11,8,0.916,1.114
9,11,9,1.526,1.008
9,11,10,0,0.408
9,11,11,0,0.387
9,11,12,0,0.197
9,11,13,0,1.091
9,11,14,0,0.299
9,11,15,0,0.208
9,11,16,0,0.336
9,11,17,3.052,0.282
9,11,18,1.526,0.432
9,11,19,1.221,0.584
9,11,20,0.61,1.032
9,11,21,1.221,1.163
9,11,22,0.916,0.827
9,11,23,0,0.957
9,11,24,0,0.691
9,12,1,0,0.2
9,12,2,0,0.101
9,12,3,0,0.155
9,12,4,0,0.098
9,12,5,0,0.107
9,12,6,1.526,0.144
9,12,7,0.61,0.181
9,12,8,2.136,0.6
9,12,9,1.832,0.558
9,12,10,0.305,0.218
9,12,11,0,0.104
9,12,12,0,0.102
9,12,13,0,0.106
9,12,14,0,0.112
9,12,15,0,0.243
9,12,16,0,0.48
9,12,17,1.831,0.416
9,12,18,1.831,0.771
9,12,19,1.221,0.354
9,12,20,0.916,0.803
9,12,21,1.22,1.032
9,12,22,0.611,0.803
9,12,23,0.305,1.09
9,12,24,0,0.688
9,13,1,0,0.248
9,13,2,0,0.115
9,13,3,0,0.109
9,13,4,0,0.102
9,13,5,0,0.104
9,13,6,1.221,0.146
9,13,7,1.831,0.907
9,13,8,0.916,0.733
9,13,9,1.526,0.808
9,13,10,0.305,0.36
9,13,11,0,0.112
9,13,12,0,0.11
9,13,13,0,0.104
9,13,14,0,0.114
9,13,15,0,0.15
9,13,16,0,0.349
9,13,17,2.747,1.128
9,13,18,1.526,0.315
9,13,19,0.61,0.336
9,13,20,0.61,0.909
9,13,21,0.916,0.989
9,13,22,0.61,0.872
9,13,23,0.306,1.022
9,13,24,0,0.733
9,14,1,0,0.237
9,14,2,0,0.099
9,14,3,0,0.107
9,14,4,0,0.109
9,14,5,0,0.115
9,14,6,1.22,0.144
9,14,7,1.526,0.2
9,14,8,1.526,0.394
9,14,9,2.137,0.723
9,14,10,0.305,0.619
9,14,11,0,0.477
9,14,12,0,0.181
9,14,13,0.61,1.491
9,14,14,0,0.112
9,14,15,0,0.107
9,14,16,0,0.416
9,14,17,2.442,0.341
9,14,18,1.526,1.864
9,14,19,0.916,0.427
9,14,20,3.662,0.885
9,14,21,8.546,0.987
9,14,22,7.63,1.066
9,14,23,6.409,0.667
9,14,24,0,0.2
9,15,1,0,0.109
9,15,2,0,0.099
9,15,3,0,0.099
9,15,4,0,0.098
9,15,5,0,0.099
9,15,6,1.221,0.128
9,15,7,2.136,0.36
9,15,8,0.916,0.72
9,15,9,1.526,0.341
9,15,10,0.61,0.936
9,15,11,0,0.11
9,15,12,1.221,0.296
9,15,13,0,0.109
9,15,14,0,0.28
9,15,15,0,0.093
9,15,16,0,0.384
9,15,17,2.747,0.744
9,15,18,0.915,0.87
9,15,19,0.611,0.978
9,15,20,0.915,1.096
9,15,21,2.137,1.206
9,15,22,0.61,0.821
9,15,23,0.61,0.76
9,15,24,0,0.432
9,16,1,0,0.12
9,16,2,0,0.107
9,16,3,0,0.106
9,16,4,0,0.107
9,16,5,0,0.104
9,16,6,0.916,0.131
9,16,7,0.305,0.162
9,16,8,0.916,0.182
9,16,9,2.441,0.696
9,16,10,0.306,0.194
9,16,11,0,0.208
9,16,12,0,0.112
9,16,13,0,0.118
9,16,14,0,0.106
9,16,15,0,0.32
9,16,16,0,0.339
9,16,17,4.883,0.339
9,16,18,2.136,1.389
9,16,19,1.831,0.701
9,16,20,1.832,0.864
9,16,21,1.526,1.182
9,16,22,0.915,1.237
9,16,23,1.221,1.069
9,16,24,0,0.75
9,17,1,0,0.293
9,17,2,0,0.221
9,17,3,0,0.139
9,17,4,0,0.107
9,17,5,0,0.109
9,17,6,0.916,0.136
9,17,7,0.915,0.165
9,17,8,0.305,0.163
9,17,9,1.832,0.611
9,17,10,0.61,0.328
9,17,11,0,0.12
9,17,12,0,0.984
9,17,13,0.916,0.64
9,17,14,0,0.226
9,17,15,0,0.406
9,17,16,0,0.234
9,17,17,2.441,0.427
9,17,18,0.305,0.48
9,17,19,0.916,0.619
9,17,20,1.221,1.096
9,17,21,0.915,0.738
9,17,22,0.306,0.55
9,17,23,0.61,0.304
9,17,24,0,0.16
9,18,1,0,0.112
9,18,2,0,0.117
9,18,3,0,0.109
9,18,4,0,0.107
9,18,5,0,0.104
9,18,6,0.916,0.131
9,18,7,2.441,0.85
9,18,8,0.611,0.806
9,18,9,1.22,0.405
9,18,10,0.306,0.363
9,18,11,0,0.114
9,18,12,0,0.107
9,18,13,0,0.112
9,18,14,0,0.109
9,18,15,0,0.104
9,18,16,0,0.104
9,18,17,1.831,0.91
9,18,18,1.221,0.97
9,18,19,1.22,0.888
9,18,20,0.916,0.704
9,18,21,1.221,1.008
9,18,22,0.915,0.739
9,18,23,0.306,0.613
9,18,24,0,0.307
9,19,1,0,0.104
9,19,2,0,0.112
9,19,3,0,0.112
9,19,4,0,0.109
9,19,5,0,0.107
9,19,6,0.915,0.139
9,19,7,0.916,0.197
9,19,8,1.526,0.808
9,19,9,1.526,0.355
9,19,10,0.61,0.122
9,19,11,0,0.107
9,19,12,0,0.104
9,19,13,0,0.112
9,19,14,0,0.109
9,19,15,0,0.099
9,19,16,0,0.243
9,19,17,2.442,0.328
9,19,18,1.831,0.464
9,19,19,1.221,0.544
9,19,20,1.831,0.933
9,19,21,0.61,0.808
9,19,22,0.611,0.741
9,19,23,0.61,0.603
9,19,24,0,0.197
9,20,1,0,0.107
9,20,2,0,0.109
9,20,3,0,0.104
9,20,4,0,0.099
9,20,5,0,0.107
9,20,6,0.916,0.133
9,20,7,0.61,0.179
9,20,8,2.137,0.437
9,20,9,1.831,0.285
9,20,10,0.61,0.24
9,20,11,0,0.216
9,20,12,0,0.128
9,20,13,0,0.368
9,20,14,0,0.144
9,20,15,0,0.123
9,20,16,0,0.219
9,20,17,2.442,2.37
9,20,18,1.526,0.248
9,20,19,0.61,0.552
9,20,20,1.526,0.707
9,20,21,0.305,0.888
9,20,22,0.611,0.904
9,20,23,0,0.808
9,20,24,0,0.179
9,21,1,0,0.101
9,21,2,0,0.12
9,21,3,0,0.12
9,21,4,0,0.104
9,21,5,0,0.093
9,21,6,1.221,0.128
9,21,7,0.915,0.808
9,21,8,2.137,0.686
9,21,9,0.61,0.57
9,21,10,0.916,0.23
9,21,11,0,0.098
9,21,12,0,0.102
9,21,13,0,0.12
9,21,14,0,0.224
9,21,15,0,0.16
9,21,16,0,0.101
9,21,17,2.441,0.715
9,21,18,1.221,0.488
9,21,19,0.305,0.352
9,21,20,0.305,0.712
9,21,21,1.221,0.834
9,21,22,0.611,0.659
9,21,23,0.305,0.243
9,21,24,0,0.154
9,22,1,0,0.134
9,22,2,0,0.114
9,22,3,0,0.099
9,22,4,0,0.109
9,22,5,0,0.139
9,22,6,0.915,0.128
9,22,7,0.611,0.179
9,22,8,0.915,0.888
9,22,9,1.221,1.386
9,22,10,0.611,0.486
9,22,11,0,0.104
9,22,12,0,0.136
9,22,13,0,0.234
9,22,14,0,0.112
9,22,15,0,0.203
9,22,16,0,0.123
9,22,17,2.746,0.226
9,22,18,2.747,1.163
9,22,19,1.221,0.296
9,22,20,0.61,0.947
9,22,21,1.832,1.042
9,22,22,1.22,1.019
9,22,23,0.611,1.024
9,22,24,0,0.208
9,23,1,0,0.109
9,23,2,0,0.112
9,23,3,0,0.112
9,23,4,0,0.099
9,23,5,0,0.101
9,23,6,1.221,0.136
9,23,7,0.61,0.168
9,23,8,1.831,0.776
9,23,9,1.831,0.286
9,23,10,0.306,0.76
9,23,11,0,0.264
9,23,12,0,0.16
9,23,13,0,0.101
9,23,14,0,0.861
9,23,15,0,0.248
9,23,16,0,0.107
9,23,17,2.136,0.165
9,23,18,0.916,0.992
9,23,19,0.915,0.358
9,23,20,1.526,0.744
9,23,21,0.305,0.789
9,23,22,0.306,0.792
9,23,23,0.305,0.797
9,23,24,0,0.536
9,24,1,0,0.15
9,24,2,0,0.106
9,24,3,0,0.107
9,24,4,0,0.101
9,24,5,0,0.104
9,24,6,0.915,0.136
9,24,7,0.611,0.155
9,24,8,0.61,0.157
9,24,9,1.526,0.56
9,24,10,0,0.131
9,24,11,0,0.104
9,24,12,0,0.101
9,24,13,1.221,0.432
9,24,14,0,0.384
9,24,15,0,0.192
9,24,16,0,0.304
9,24,17,2.747,0.254
9,24,18,0.305,0.405
9,24,19,0.61,0.328
9,24,20,0.611,0.872
9,24,21,1.831,0.907
9,24,22,1.526,0.736
9,24,23,0.305,0.274
9,24,24,0.305,0.16
9,25,1,0,0.104
9,25,2,0,0.102
9,25,3,0,0.109
9,25,4,0,0.107
9,25,5,0,0.117
9,25,6,1.526,0.141
9,25,7,0.916,0.766
9,25,8,2.442,0.722
9,25,9,0.915,0.395
9,25,10,0.611,0.291
9,25,11,0,0.101
9,25,12,0,0.104
9,25,13,0,0.251
9,25,14,0,0.216
9,25,15,0,0.2
9,25,16,0,0.173
